MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,19.3,11.3,9.19,4.23,,11/22/24,FOOD_REPLACEMENT,14.52,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,19.3,11.3,8.97,5.07,,11/22/24,FOOD_REPLACEMENT,13.03,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,19.3,11.3,12.76,7.99,,11/22/24,FOOD_REPLACEMENT,14.51,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,19.3,11.3,9.96,5.82,,11/22/24,FOOD_REPLACEMENT,14.97,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,19.3,11.3,8.43,4.36,,11/22/24,FOOD_REPLACEMENT,10.03,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,19.3,11.3,9.86,6.53,,11/22/24,FOOD_REPLACEMENT,14.3,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,19.3,11.3,8.71,4.1,,11/22/24,FOOD_REPLACEMENT,13.75,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,19.3,11.3,9.9,5.83,,11/22/24,FOOD_REPLACEMENT,14,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,19.3,11.3,8.95,4.18,,11/22/24,FOOD_REPLACEMENT,12.81,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,19.3,11.3,9.64,4.86,,11/22/24,FOOD_REPLACEMENT,12.84,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,19.3,11.3,9.27,5.07,,11/22/24,FOOD_REPLACEMENT,14.47,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,19.3,11.3,9.16,6.47,,11/22/24,FOOD_REPLACEMENT,13.57,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,19.3,11.3,10.96,6.4,,11/22/24,FOOD_REPLACEMENT,13.47,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,19.3,11.3,11.31,6.86,,11/22/24,FOOD_REPLACEMENT,14.86,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,19.3,11.3,11.35,7.1,,11/22/24,FOOD_REPLACEMENT,14.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,19.3,11.3,10.14,6.23,,11/22/24,FOOD_REPLACEMENT,14.02,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,19.3,11.3,10.13,4.5,,11/22/24,FOOD_REPLACEMENT,12.32,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,19.3,11.3,11.51,6.86,,11/22/24,FOOD_REPLACEMENT,11.9,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,19.3,11.3,10.18,5.04,,11/22/24,FOOD_REPLACEMENT,11.67,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,19.3,11.3,12.77,7.43,,11/22/24,FOOD_REPLACEMENT,15.3,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,19.3,11.3,11.38,6.83,,11/22/24,FOOD_REPLACEMENT,14.13,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,19.3,11.3,9.56,4.8,,11/22/24,FOOD_REPLACEMENT,13.12,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,19.3,11.3,10.3,5.42,,11/22/24,FOOD_REPLACEMENT,13.98,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,19.3,11.3,9.72,3.93,,11/22/24,FOOD_REPLACEMENT,15.17,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,19.5,11.5,14.52,8.98,,11/25/24,FOOD_REPLACEMENT,12.79,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,19.5,11.5,13.03,7.75,,11/25/24,FOOD_REPLACEMENT,13.85,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,19.5,11.5,14.51,7.65,,11/25/24,FOOD_REPLACEMENT,13,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,19.5,11.5,14.97,7.6,,11/25/24,FOOD_REPLACEMENT,14.73,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,19.5,11.5,10.03,2.2,,11/25/24,FOOD_REPLACEMENT,18.08,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,19.5,11.5,14.3,8.23,,11/25/24,FOOD_REPLACEMENT,14.3,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,19.5,11.5,13.75,7.09,,11/25/24,FOOD_REPLACEMENT,14.84,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,19.5,11.5,14,7.43,,11/25/24,FOOD_REPLACEMENT,13.46,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,19.5,11.5,12.81,4.14,,11/25/24,FOOD_REPLACEMENT,16.75,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,19.5,11.5,12.84,4.05,,11/25/24,FOOD_REPLACEMENT,15.13,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,19.5,11.5,14.47,6.56,,11/25/24,FOOD_REPLACEMENT,13.95,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,19.5,11.5,13.57,5.64,,11/25/24,FOOD_REPLACEMENT,14.76,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,19.5,11.5,13.47,6.32,,11/25/24,FOOD_REPLACEMENT,14.23,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,19.5,11.5,14.86,6.85,,11/25/24,FOOD_REPLACEMENT,15.02,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,19.5,11.5,14.59,7.76,,11/25/24,FOOD_REPLACEMENT,13.89,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,19.5,11.5,14.02,6.98,,11/25/24,FOOD_REPLACEMENT,13.93,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,19.5,11.5,12.32,5.98,,11/25/24,FOOD_REPLACEMENT,12.25,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,19.5,11.5,11.9,5.02,,11/25/24,FOOD_REPLACEMENT,12.4,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,19.5,11.5,11.67,3.82,,11/25/24,FOOD_REPLACEMENT,18.6,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,19.5,11.5,15.3,8.06,,11/25/24,FOOD_REPLACEMENT,14.4,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,19.5,11.5,14.13,7.1,,11/25/24,FOOD_REPLACEMENT,15.19,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,19.5,11.5,13.12,5.48,,11/25/24,FOOD_REPLACEMENT,16.51,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,19.5,11.5,13.98,6.79,,11/25/24,FOOD_REPLACEMENT,17.19,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,19.5,11.5,15.17,5.41,,11/25/24,FOOD_REPLACEMENT,18.07,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,20,12,12.79,8.05,20.2,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,20,12,13.85,9.97,19.21,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,20,12,13,8.13,22.42,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,20,12,14.73,11.38,20.36,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,20,12,18.08,13.82,21.8,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,20,12,14.3,9.64,20.72,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,20,12,14.84,9.92,21.2,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,20,12,13.46,9.11,21.21,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,20,12,16.75,11.39,33.73,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,20,12,15.13,9.1,38.19,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,20,12,13.95,8.75,33.74,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,20,12,14.76,8.74,31.83,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,20,12,14.23,9.02,26.91,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,20,12,15.02,9.14,31.45,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,20,12,13.89,8.71,31.36,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,20,12,13.93,8.45,31.22,11/27/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,20,12,12.25,6.22,19.72,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,20,12,12.4,7.32,19.93,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,20,12,18.6,14.19,19.53,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,20,12,14.4,9.56,19.05,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,20,12,15.19,10.03,24.86,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,20,12,16.51,10.92,26.18,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,20,12,17.19,12.04,22.78,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,20,12,18.07,11.28,31.49,11/27/24,,,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,20.3,12.3,8.05,4.46,,11/29/24,FOOD_REPLACEMENT,14.41,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,20.3,12.3,9.97,7.14,,11/29/24,FOOD_REPLACEMENT,12.72,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,20.3,12.3,8.13,3.91,,11/29/24,FOOD_REPLACEMENT,13.36,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,20.3,12.3,11.38,8.03,,11/29/24,FOOD_REPLACEMENT,11.59,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,20.3,12.3,13.82,9.71,,11/29/24,FOOD_REPLACEMENT,14.62,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,20.3,12.3,9.64,6.61,,11/29/24,FOOD_REPLACEMENT,14.21,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,20.3,12.3,9.92,5.7,,11/29/24,FOOD_REPLACEMENT,13.98,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,20.3,12.3,9.11,5.32,,11/29/24,FOOD_REPLACEMENT,14.23,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,20.3,12.3,11.39,6.66,,11/29/24,FOOD_REPLACEMENT,13.39,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,20.3,12.3,9.1,4.3,,11/29/24,FOOD_REPLACEMENT,13.78,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,20.3,12.3,8.75,5.65,,11/29/24,FOOD_REPLACEMENT,13.67,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,20.3,12.3,8.74,7.16,,11/29/24,FOOD_REPLACEMENT,16.27,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,20.3,12.3,9.02,5.64,,11/29/24,FOOD_REPLACEMENT,13.29,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,20.3,12.3,9.14,5.07,,11/29/24,FOOD_REPLACEMENT,13.66,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,20.3,12.3,8.71,4.84,,11/29/24,FOOD_REPLACEMENT,17.19,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,20.3,12.3,8.45,6.26,,11/29/24,FOOD_REPLACEMENT,13.83,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,20.3,12.3,9.37,6.05,,11/29/24,FOOD_REPLACEMENT,14.87,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,20.3,12.3,10.24,6.08,,11/29/24,FOOD_REPLACEMENT,14.09,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,20.3,12.3,14.19,9.9,,11/29/24,FOOD_REPLACEMENT,15.44,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,20.3,12.3,9.56,4.48,,11/29/24,FOOD_REPLACEMENT,15.33,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,20.3,12.3,10.03,5.76,,11/29/24,FOOD_REPLACEMENT,20.74,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,20.3,12.3,10.92,6.03,,11/29/24,FOOD_REPLACEMENT,18.96,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,20.3,12.3,12.04,7.09,,11/29/24,FOOD_REPLACEMENT,14.37,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,20.3,12.3,11.28,4.69,,11/29/24,FOOD_REPLACEMENT,20.58,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,20.5,12.5,14.41,7.5,,12/2/24,FOOD_REPLACEMENT,14.04,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,20.5,12.5,12.72,7.01,,12/2/24,FOOD_REPLACEMENT,16.18,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,20.5,12.5,13.36,6.17,,12/2/24,FOOD_REPLACEMENT,15.51,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447878,C57BL/6J,7878,6A,H5,370-F,7/9/24,F,HFD,20.5,12.5,11.59,5.68,,12/2/24,FOOD_REPLACEMENT,14.05,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447873,C57BL/6J,7873,6A,J5,370-F,7/9/24,F,HFD,20.5,12.5,14.62,8.08,,12/2/24,FOOD_REPLACEMENT,16.95,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447874,C57BL/6J,7874,6A,K5,370-F,7/9/24,F,HFD,20.5,12.5,14.21,6.8,,12/2/24,FOOD_REPLACEMENT,17.55,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447875,C57BL/6J,7875,6A,L5,370-F,7/9/24,F,HFD,20.5,12.5,13.98,6.69,,12/2/24,FOOD_REPLACEMENT,14.21,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447879,C57BL/6J,7879,6A,M5,370-F,7/9/24,F,HFD,20.5,12.5,14.23,7.75,,12/2/24,FOOD_REPLACEMENT,16.75,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447864,C57BL/6J,7864,6A,H6,370-F,7/9/24,M,HFD,20.5,12.5,13.39,4.53,,12/2/24,FOOD_REPLACEMENT,17.45,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447865,C57BL/6J,7865,6A,I6,370-F,7/9/24,M,HFD,20.5,12.5,13.78,4.58,,12/2/24,FOOD_REPLACEMENT,18.1,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447860,C57BL/6J,7860,6A,J6,370-F,7/9/24,M,HFD,20.5,12.5,13.67,5.25,,12/2/24,FOOD_REPLACEMENT,17.36,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447861,C57BL/6J,7861,6A,K6,370-F,7/9/24,M,HFD,20.5,12.5,16.27,9.75,,12/2/24,FOOD_REPLACEMENT,17.88,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447866,C57BL/6J,7866,6A,L6,370-F,7/9/24,M,HFD,20.5,12.5,13.29,5.35,,12/2/24,FOOD_REPLACEMENT,16.89,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447862,C57BL/6J,7862,6A,M6,370-F,7/9/24,M,HFD,20.5,12.5,13.66,5.22,,12/2/24,FOOD_REPLACEMENT,16.88,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447867,C57BL/6J,7867,6A,N6,370-F,7/9/24,M,HFD,20.5,12.5,17.19,9.01,,12/2/24,FOOD_REPLACEMENT,17.21,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447863,C57BL/6J,7863,6A,H7,370-F,7/9/24,M,HFD,20.5,12.5,13.83,5.63,,12/2/24,FOOD_REPLACEMENT,17.17,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447880,C57BL/6J,7880,6A,I7,370-F,7/9/24,F,LFD,20.5,12.5,14.87,7.21,,12/2/24,FOOD_REPLACEMENT,15.21,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447881,C57BL/6J,7881,6A,J7,370-F,7/9/24,F,LFD,20.5,12.5,14.09,6.85,,12/2/24,FOOD_REPLACEMENT,16.06,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447882,C57BL/6J,7882,6A,K7,370-F,7/9/24,F,LFD,20.5,12.5,15.44,7.17,,12/2/24,FOOD_REPLACEMENT,17.51,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447883,C57BL/6J,7883,6A,L7,370-F,7/9/24,F,LFD,20.5,12.5,15.33,8.17,,12/2/24,FOOD_REPLACEMENT,15.06,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447868,C57BL/6J,7868,6A,M7,370-F,7/9/24,M,LFD,20.5,12.5,20.74,12.51,,12/2/24,FOOD_REPLACEMENT,16.12,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447869,C57BL/6J,7869,6A,N7,370-F,7/9/24,M,LFD,20.5,12.5,18.96,9.94,,12/2/24,FOOD_REPLACEMENT,17.1,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447870,C57BL/6J,7870,6A,H8,370-F,7/9/24,M,LFD,20.5,12.5,14.37,6.44,,12/2/24,FOOD_REPLACEMENT,18.85,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447871,C57BL/6J,7871,6A,I8,370-F,7/9/24,M,LFD,20.5,12.5,20.58,9.98,,12/2/24,FOOD_REPLACEMENT,19.82,NO,D12450Ki_research_diets,24080209i,JACKSON_LABORATORIES,664,
B00002447876,C57BL/6J,7876,6A,L4,370-F,7/9/24,F,HFD,21,13,14.04,10.12,19.92,12/4/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447872,C57BL/6J,7872,6A,M4,370-F,7/9/24,F,HFD,21,13,16.18,11.99,19.11,12/4/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
B00002447877,C57BL/6J,7877,6A,N4,370-F,7/9/24,F,HFD,21,13,15.51,10.15,23.05,12/4/24,,,NO,D12451i_research_diets,24072303i,JACKSON_LABORATORIES,664,
