ID,BW,DATE,COMMENTS,SEX,COHORT,STRAIN,AIM,DIET_CODE
3727,41.16,2025-02-24,DAY_4_ACC_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3727,40.18,2025-02-26,DAY_6_ACC_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3727,39.8,2025-02-28,DAY_1_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,26.2,2024-11-15,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,27.63,2024-11-20,NEW_LOCATION_IN_RACK,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,30.95,2024-11-27,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,34.3,2024-12-03,IN_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,34.18,2024-12-04,IN_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,35.43,2024-12-09,END_SABLE_DAY_1_LFD,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,32,2024-12-11,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,32.3,2024-12-13,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,34.16,2024-12-16,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,35.65,2024-12-18,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,35.75,2024-12-20,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,36.91,2024-12-23,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,37.7,2024-12-25,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,37.6,2024-12-27,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,38.08,2024-12-30,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,38.65,2025-01-01,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,39.5,2025-01-03,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,39.85,2025-01-06,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,41.38,2025-01-08,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,41.47,2025-01-10,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.16,2025-01-13,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.05,2025-01-15,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.43,2025-01-17,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.77,2025-01-20,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.36,2025-01-22,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,41.91,2025-01-24,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.06,2025-01-27,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.91,2025-01-29,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.43,2025-01-31,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,44.04,2025-02-03,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.89,2025-02-05,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,45.12,2025-02-07,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,44.17,2025-02-08,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.89,2025-02-10,DAY_1_ACC_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,39.8,2025-02-12,DAY_1_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,41.76,2025-02-14,DAY_3_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.51,2025-02-17,FASTING_OVERNIGHT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,41.25,2025-02-18,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.7,2025-02-19,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,44.68,2025-02-21,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,45.47,2025-02-24,RESTRICTED_DAY_1,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.8,2025-02-26,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,43.43,2025-02-28,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3728,42.34,2025-03-03,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,30.11,2024-11-15,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,31.63,2024-11-20,NEW_LOCATION_IN_RACK,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,34.06,2024-11-27,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,39.3,2024-12-03,IN_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,37.02,2024-12-04,IN_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,38.66,2024-12-09,END_SABLE_DAY_1_LFD,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,35.82,2024-12-11,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,35.7,2024-12-13,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,37.63,2024-12-16,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,38.12,2024-12-18,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,39.04,2024-12-20,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,40.46,2024-12-23,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,42.06,2024-12-25,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,42.63,2024-12-27,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,41.8,2024-12-30,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,42.14,2025-01-01,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,42.21,2025-01-03,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,43.214,2025-01-06,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,44.08,2025-01-08,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,44.46,2025-01-10,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,45.74,2025-01-13,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,47.3,2025-01-15,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.4,2025-01-17,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.86,2025-01-20,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,47.11,2025-01-22,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.86,2025-01-24,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,47.28,2025-01-27,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.86,2025-01-29,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,47.08,2025-01-31,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,48.38,2025-02-03,FOOD_REPLACEMENT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,48.73,2025-02-05,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,49,2025-02-07,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,49.02,2025-02-08,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,45,2025-02-10,DAY_1_ACC_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,44.52,2025-02-12,DAY_1_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,44.48,2025-02-14,DAY_3_SABLE,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,44.91,2025-02-17,FASTING_OVERNIGHT,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,43.39,2025-02-18,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.89,2025-02-19,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,47.2,2025-02-21,NA,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,49.5,2025-02-24,RESTRICTED_DAY_1,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,46.78,2025-02-26,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,45.36,2025-02-28,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3729,43.83,2025-03-03,RESTRICTED_GROUP,F,5,NZO/HlLtJ,EEGAP,D12450Ki
3993,16.72,2024-03-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,17.5,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,16.48,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,17.38,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,18.2,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,17.7,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,18.08,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,18.76,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,18.93,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.42,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.7,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.08,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,20.33,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.45,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.67,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,19.8,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,19.3,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.25,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,20.6,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,21.3,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.2,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3993,20,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.9,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.9,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.4,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.2,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,21.2,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,21.7,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,21.5,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,20.96,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,22.97,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,21.93,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3993,22.2,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,18.05,2024-03-29,GROUPED_CARD,F,1,C57BL6/J,FISETIN,D12451i
3994,17.3,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,18.31,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,18.5,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,19.78,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,20.48,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,20.64,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,20.6,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,21.38,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,20.3,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,20.8,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,21.81,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,21.02,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,21.46,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,21.08,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,21.5,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,21.05,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,22.2,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,22,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,22.46,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,22.93,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3994,23.1,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,22.9,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.1,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.1,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.6,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.6,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.9,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,24.1,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,23.68,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,24.74,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,25.44,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3994,24.48,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,17.42,2024-03-29,GROUPED_CARD,F,1,C57BL6/J,FISETIN,D12451i
3995,17.2,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,17.32,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,17.21,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,18.2,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,18.83,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,19.58,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,19.76,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,20.76,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,20.8,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.04,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,21,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.33,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.68,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.6,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,21,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.07,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,21.01,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.09,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.24,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3995,21.8,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.3,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.3,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.9,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.3,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.4,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.3,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,21.72,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.52,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.38,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3995,22.9,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,16.89,2024-03-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,16.4,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,16.58,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,17.74,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,17.78,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,18.3,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,18.61,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,18.76,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,21.1,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.12,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.16,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.65,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,19.96,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,19.68,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.53,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.1,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,20.28,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.96,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,21.09,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.77,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.96,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3996,20.6,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.2,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.8,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.8,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.6,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.1,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.9,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.95,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.87,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,21.63,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3996,20.8,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,19.04,2024-03-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,18.1,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,18.72,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,18.61,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,19.22,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,19.55,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,20.98,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,21.23,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,21.35,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,21.51,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,21.92,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,22.73,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,22.2,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,21.99,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,22.96,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,23.2,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,23.13,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,23.74,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,23.13,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,23.66,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,22.61,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3997,23.1,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,23.8,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,22.8,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,22.9,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,23.8,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,24.3,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,24.7,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,25.9,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,26.16,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,26.21,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,26.86,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3997,26.37,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,18.37,2024-03-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,18.3,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,18.4,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,18.53,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,18.27,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,18.97,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,20.55,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,20.61,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,20.62,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,20.9,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,21.74,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,21.64,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,21.86,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.51,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.33,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,23.1,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,22.46,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.52,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,22.69,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.36,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.97,2024-07-31,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3998,22.5,2024-08-07,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,23,2024-08-14,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,24,2024-08-21,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,22.8,2024-08-28,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,23.1,2024-09-04,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,24.1,2024-09-11,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,23.9,2024-09-18,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,23.7,2024-09-25,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,24.11,2024-10-02,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,25.34,2024-10-09,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,24.67,2024-10-16,NA,F,1,C57BL6/J,FISETIN,D12451i
3998,24.9,2024-10-23,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,19.73,2024-03-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,19.8,2024-04-01,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3999,19.74,2024-04-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,19.87,2024-04-10,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,19.56,2024-04-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,19.95,2024-04-24,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,21.55,2024-05-01,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,22.11,2024-05-08,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3999,23.45,2024-05-15,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,22.53,2024-05-22,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,22.63,2024-05-29,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,22.42,2024-06-05,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3999,21.82,2024-06-12,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,21.48,2024-06-19,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,23.12,2024-06-26,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,23.8,2024-07-02,ECHO_MRI_MEASUREMENT,F,1,C57BL6/J,FISETIN,D12451i
3999,22.68,2024-07-03,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,22.06,2024-07-10,CAGE_REPLACEMENT,F,1,C57BL6/J,FISETIN,D12451i
3999,22.06,2024-07-17,NA,F,1,C57BL6/J,FISETIN,D12451i
3999,21.46,2024-07-24,NA,F,1,C57BL6/J,FISETIN,D12451i
