MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9378,CD1,6A,,370-F,,F,LFD,18.54,10.37,26.1,8/13/25,,12.8,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,9.53,3.42,,8/15/25,,13.45,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,12.25,4.82,,8/15/25,,15.73,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.2,7.35,,8/15/25,,15.12,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,11.5,6.3,,8/15/25,,11.6,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,9.22,2.85,,8/15/25,,14.19,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,12.87,7.05,,8/15/25,,13.02,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,11.67,2.81,,8/15/25,,14.73,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,10.22,3.6,,8/15/25,,15.25,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,10.44,4.52,,8/15/25,,15.74,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,9.69,5.27,,8/15/25,,14.33,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,11.72,6.6,,8/15/25,,16.85,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,10.67,5.28,,8/15/25,,16.92,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,11.11,6.26,,8/15/25,,15.5,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,13.15,3.98,,8/15/25,,16.2,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,14.43,5.68,,8/15/25,,17.64,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,11.52,8.14,,8/15/25,,15.33,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,10.28,4.34,,8/15/25,,12.91,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,9.99,5.11,,8/15/25,,15.44,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,9.8,2.24,,8/15/25,,15.55,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,9.49,1.25,,8/15/25,,15.85,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,13,2.39,,8/15/25,,19.87,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,12.88,3.12,,8/15/25,,15.71,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,10.61,4.28,,8/15/25,,16.15,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,12.8,4.75,,8/15/25,,16.25,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.45,4.4,,8/18/25,,10.35,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,15.73,3.66,,8/18/25,,12.91,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,15.12,5.64,,8/18/25,,12.68,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,11.6,3.15,,8/18/25,,10.9,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,14.19,1.4,,8/18/25,,16,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.02,5.34,,8/18/25,,13.06,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.73,2.47,,8/18/25,,12.95,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.25,5.33,,8/18/25,,12.53,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,15.74,5.85,,8/18/25,,15.8,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.33,5.26,,8/18/25,,13.29,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,16.85,7.55,,8/18/25,,12.99,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,16.92,9.74,,8/18/25,,13.13,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,15.5,6.48,,8/18/25,,12.52,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,16.2,3,,8/18/25,,14.52,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,17.64,2.29,,8/18/25,,17.69,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.33,4.51,,8/18/25,,14.36,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,12.91,4.37,,8/18/25,,13.23,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,15.44,5.54,,8/18/25,,12.67,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,15.55,4.28,,8/18/25,,12.48,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.85,5.41,,8/18/25,,13.76,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,19.87,8.18,,8/18/25,,12.33,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,15.71,0,,8/18/25,,20.79,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.15,6.8,,8/18/25,,12.03,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.25,4.2,,8/18/25,,15.49,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,10.35,4.74,47.14,8/20/25,,16.34,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,12.91,7.35,39.56,8/20/25,,16.07,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,12.68,5.72,41.32,8/20/25,,16.58,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,10.9,5.4,33.71,8/20/25,,17.1,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16,6.05,38.73,8/20/25,,18.39,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.06,7.43,56.49,8/20/25,,17.63,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,12.95,4.85,28.18,8/20/25,,18.75,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,12.53,5.71,30.05,8/20/25,,15.63,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,15.8,8.55,55.66,8/20/25,,16.47,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,13.29,7.16,40.99,8/20/25,,15.71,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.99,7.33,28.55,8/20/25,,15.52,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.13,8.24,39.23,8/20/25,,17.01,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.52,6.42,38.28,8/20/25,,18.5,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,14.52,5.89,27.17,8/20/25,,15.04,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,17.69,8.42,37.13,8/20/25,,16.87,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,14.36,3.24,38.49,8/20/25,,21.38,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.23,7.59,31.86,8/20/25,,18.67,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.67,8.18,26.67,8/20/25,,18.42,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,12.48,6.38,41.78,8/20/25,,17.74,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,13.76,5.22,49.64,8/20/25,,19.22,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,12.33,2.1,30.05,8/20/25,,20.97,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,20.79,9.94,37.22,8/20/25,,24.36,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.03,5.65,36.56,8/20/25,,15.58,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.49,7.54,26.02,8/20/25,,19.02,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,16.34,12.34,,8/22/25,,16,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,16.07,12.89,,8/22/25,,15.88,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.58,11.06,,8/22/25,,16.34,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.1,12.92,,8/22/25,,17.17,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,18.39,11.72,,8/22/25,,24.59,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,17.63,10.89,,8/22/25,,22.7,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,18.75,10.64,,8/22/25,,24.63,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.63,11.1,,8/22/25,,15.38,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,16.47,9.28,,8/22/25,,21.38,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,15.71,9.04,,8/22/25,,20.26,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,15.52,9.62,,8/22/25,,17.76,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.01,12.27,,8/22/25,,17.34,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,18.5,12.39,,8/22/25,,19.7,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.04,6.57,,8/22/25,,25.85,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.87,8.33,,8/22/25,,25.4,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,21.38,13.08,,8/22/25,,22.48,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,18.67,13.26,,8/22/25,,15.35,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,18.42,11.85,,8/22/25,,25.2,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.74,12.28,,8/22/25,,17.69,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,19.22,12.24,,8/22/25,,20.7,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,20.97,11.98,,8/22/25,,19.85,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,24.36,13.07,,8/22/25,,23.3,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.58,10.36,,8/22/25,,17.26,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,19.02,12.18,,8/22/25,,18.38,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,16,8.89,,8/25/25,,21.46,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,15.88,8.29,,8/25/25,,18.22,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,16.34,7.54,,8/25/25,,19.84,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.17,8.57,,8/25/25,,22.88,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,24.59,18.62,,8/25/25,,19.62,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,22.7,14.73,,8/25/25,,20.51,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,24.63,11.48,,8/25/25,,25.85,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.38,5.04,,8/25/25,,18.57,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,21.38,12.88,,8/25/25,,18.72,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,20.26,11.12,,8/25/25,,20.4,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,17.76,8.86,,8/25/25,,20.97,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,17.34,9.44,,8/25/25,,18.41,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,19.7,10.12,,8/25/25,,19.42,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,25.85,13.69,,8/25/25,,20.85,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,25.4,14.8,,8/25/25,,23.73,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,22.48,14.03,,8/25/25,,19.44,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,15.35,7.8,,8/25/25,,18.45,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,25.2,17.62,,8/25/25,,19.64,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.69,8.22,,8/25/25,,19.26,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,20.7,12.68,,8/25/25,,19.46,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,19.85,5.24,,8/25/25,,25.28,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,23.3,5.41,,8/25/25,,28.95,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,17.26,6.42,,8/25/25,,22.39,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,18.38,7.36,,8/25/25,,21.51,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,21.46,15.34,47.16,8/27/25,,13.79,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,18.22,10.63,39.63,8/27/25,,13.78,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,19.84,12.97,39.91,8/27/25,,13.72,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,22.88,17.06,33.87,8/27/25,,18.78,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,19.62,11.26,37.25,8/27/25,,16.86,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,20.51,14.56,57.84,8/27/25,,15.51,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,25.85,17.27,27.35,8/27/25,,18.21,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,18.57,11.56,30.76,8/27/25,,15.12,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,18.72,11.83,56.73,8/27/25,,16.2,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,20.4,13.89,42.55,8/27/25,,14.58,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,20.97,14.06,31.33,8/27/25,,14.06,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,18.41,13.82,41.43,8/27/25,,13.71,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,19.42,11.78,39.86,8/27/25,,15.97,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,20.85,13.02,27.02,8/27/25,,15.53,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,23.73,14.59,34.71,8/27/25,,17.17,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,19.44,12.32,37.31,8/27/25,,15.92,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,18.45,11.15,32.83,8/27/25,,16.39,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,19.64,12.93,27.1,8/27/25,,14.06,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,19.26,12.25,42.42,8/27/25,,14.89,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,19.46,12.16,50.37,8/27/25,,18.88,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,25.28,14.71,28.05,8/27/25,,16.47,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,28.95,17.68,37.65,8/27/25,,17.34,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,22.39,14.9,38.44,8/27/25,,16.77,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,21.51,11.88,28.87,8/27/25,,15.81,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.79,7,,8/29/25,,18.21,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,13.78,3.47,,8/29/25,,18.64,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.72,5.61,,8/29/25,,15.92,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,18.78,11.66,,8/29/25,,17.63,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.86,8,,8/29/25,,16.96,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,15.51,7.5,,8/29/25,,22.72,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,18.21,8.6,,8/29/25,,20.22,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.12,9.33,,8/29/25,,22.44,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,16.2,7.35,,8/29/25,,19.45,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,14.58,6.41,,8/29/25,,16.18,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,14.06,5.35,,8/29/25,,21.2,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.71,6.18,,8/29/25,,16.44,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,15.97,9.6,,8/29/25,,21.48,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.53,4.41,,8/29/25,,20.08,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,17.17,6.78,,8/29/25,,18.78,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.92,7.28,,8/29/25,,19.35,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,16.39,9.69,,8/29/25,,20.79,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,14.06,8.08,,8/29/25,,19.53,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.89,9.14,,8/29/25,,17.7,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,18.88,12.67,,8/29/25,,19,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.47,6.49,,8/29/25,,20.78,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,17.34,6.17,,8/29/25,,20.32,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,16.77,9.86,,8/29/25,,19.11,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.81,4.65,,8/29/25,,22.1,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,18.21,11.99,,9/1/25,,14.96,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,18.64,12.65,,9/1/25,,16.53,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,15.92,7.3,,9/1/25,,13.41,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,17.63,10.14,,9/1/25,,13.18,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.96,5.33,,9/1/25,,12.96,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,22.72,16.38,,9/1/25,,14.45,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,20.22,8.98,,9/1/25,,15.15,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,22.44,14.12,,9/1/25,,13.93,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,19.45,9.78,,9/1/25,,13.96,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,16.18,9.91,,9/1/25,,15.59,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,21.2,14.96,,9/1/25,,12.45,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,16.44,10.94,,9/1/25,,14.04,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,21.48,10.21,,9/1/25,,13.9,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,20.08,8.31,,9/1/25,,15.02,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,18.78,4.16,,9/1/25,,14.44,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,19.35,3.85,,9/1/25,,15.35,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,20.79,12.3,,9/1/25,,13.31,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,19.53,11.65,,9/1/25,,12.66,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,17.7,10.51,,9/1/25,,14.35,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,19,10.25,,9/1/25,,12.9,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,20.78,6.63,,9/1/25,,14.71,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,20.32,2.3,,9/1/25,,19.06,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,19.11,11.3,,9/1/25,,16.46,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,22.1,14.12,,9/1/25,,16.24,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,14.96,9.24,46.03,9/3/25,,15.08,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,16.53,12.56,37.5,9/3/25,,16.61,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.41,6.93,39.33,9/3/25,,15.16,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.18,5.61,35.34,9/3/25,,15.19,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,12.96,8.23,36.76,9/3/25,,15.42,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.45,9.15,56.62,9/3/25,,13.54,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,15.15,6.94,28.33,9/3/25,,15.24,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.93,7.51,29.7,9/3/25,,15.33,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.96,6.75,57.05,9/3/25,,13.95,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,15.59,9.13,42.14,9/3/25,,14.76,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.45,5.38,31.23,9/3/25,,16.72,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,14.04,9.93,39.97,9/3/25,,13.36,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,13.9,6.4,41.39,9/3/25,,15.3,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.02,6.25,26.76,9/3/25,,16.67,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,14.44,3.99,37.24,9/3/25,,15.08,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.35,9.97,37.18,9/3/25,,13.46,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.31,6.44,33.18,9/3/25,,13.07,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.66,6.35,27,9/3/25,,18.55,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.35,9.38,39.5,9/3/25,,16.96,NO,D12450Hi,,,,,,2409-42370A
