MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,13,5,25.17,16.66,NA,5/6/24,,30.1,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,13,5,23.6,15.33,NA,5/6/24,,29.93,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,13,5,25.67,19.66,NA,5/6/24,,29.95,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,13,5,29.97,22.03,NA,5/6/24,,29.87,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,13,5,30.67,23.21,NA,5/6/24,,29.5,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,13,5,30.44,21.98,NA,5/6/24,,30.86,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,13,5,29.77,21.88,NA,5/6/24,,29.15,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,13.3,5.3,28.41,23.56,18.76,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,13.3,5.3,30.17,24.54,20.6,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,13.3,5.3,29.66,25.06,19.76,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,13.3,5.3,29.36,24.91,18.76,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,13.3,5.3,30.22,25.05,21.23,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,13.3,5.3,29.83,24.18,20.61,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,13.3,5.3,28.81,23.76,22.11,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,13.3,5.3,28.97,24.29,20.85,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,13.3,5.3,29.39,23.37,19.02,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,13.3,5.3,28.15,23.11,19.53,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,13.3,5.3,30.58,25.92,16.98,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,13.3,5.3,29.62,24.63,18.46,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,13.3,5.3,29.29,23.99,27.06,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,13.3,5.3,31.71,27.09,22.55,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,13.3,5.3,29.43,23.97,26.49,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,13.3,5.3,29.32,23.31,30.65,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,13.3,5.3,29.61,23.17,31.48,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,13.3,5.3,30.1,24.49,27.46,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,13.3,5.3,29.93,23.83,27.99,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,13.3,5.3,29.95,25.05,26.54,5/8/24,CAGE_REPLACEMENT,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,13.3,5.3,29.87,24.77,24.49,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,13.3,5.3,29.5,24.21,25.58,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,13.3,5.3,30.86,25.87,24.9,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,13.3,5.3,29.15,23.78,24.41,5/8/24,CAGE_REPLACEMENT,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,13.5,5.5,23.56,21,NA,5/10/24,,15.13,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,13.5,5.5,24.54,20.64,NA,5/10/24,,13.46,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,13.5,5.5,25.06,21.42,NA,5/10/24,,14.57,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,13.5,5.5,24.91,21.23,NA,5/10/24,,14.25,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,13.5,5.5,25.05,21.92,NA,5/10/24,,14.95,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,13.5,5.5,24.18,20.36,NA,5/10/24,,14.69,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,13.5,5.5,23.76,19.52,NA,5/10/24,,13.97,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,13.5,5.5,24.29,19.74,NA,5/10/24,,14.35,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,13.5,5.5,23.37,18.05,NA,5/10/24,,16,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,13.5,5.5,23.11,18.29,NA,5/10/24,,15.43,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,13.5,5.5,25.92,25.65,NA,5/10/24,,16.28,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,13.5,5.5,24.63,19.62,NA,5/10/24,,15.45,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,13.5,5.5,23.99,21.76,NA,5/10/24,,16.63,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,13.5,5.5,27.09,24.32,NA,5/10/24,,17.89,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,13.5,5.5,23.97,20.2,NA,5/10/24,,14.87,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,13.5,5.5,23.31,20.1,NA,5/10/24,,14.37,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,13.5,5.5,23.17,20.04,NA,5/10/24,,15.05,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,13.5,5.5,24.49,19.78,NA,5/10/24,,14.33,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,13.5,5.5,23.83,19.58,NA,5/10/24,,14.2,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,13.5,5.5,25.05,24.53,NA,5/10/24,,14.22,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,13.5,5.5,24.77,18.47,NA,5/10/24,,18.7,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,13.5,5.5,24.21,22.63,NA,5/10/24,,16.88,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,13.5,5.5,25.87,20.69,NA,5/10/24,,15.9,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,13.5,5.5,23.78,19.78,NA,5/10/24,,15,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,14,6,15.13,9.02,NA,5/13/24,,14.63,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,14,6,13.46,5.28,NA,5/13/24,,15.99,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,14,6,14.57,5.95,NA,5/13/24,,16.81,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,14,6,14.25,2.9,NA,5/13/24,,20.4,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,14,6,14.95,6.3,NA,5/13/24,,16.52,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,14,6,14.69,7.12,NA,5/13/24,,15.02,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,14,6,13.97,5.11,NA,5/13/24,,19.11,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,14,6,14.35,5.44,NA,5/13/24,,19.21,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,14,6,16,5.69,NA,5/13/24,,20.74,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,14,6,15.43,7.98,NA,5/13/24,,16.91,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,14,6,16.28,7.83,NA,5/13/24,,17.9,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,14,6,15.45,7.26,NA,5/13/24,,17.21,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,14,6,16.63,12.27,NA,5/13/24,,14.91,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,14,6,17.89,10.47,NA,5/13/24,,17.33,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,14,6,14.87,7.87,NA,5/13/24,,18.69,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,14,6,14.37,9.06,NA,5/13/24,,16.3,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,14,6,15.05,9.01,NA,5/13/24,,15.83,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,14,6,14.33,6.92,NA,5/13/24,,16.29,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,14,6,14.2,7.3,NA,5/13/24,,14.78,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,14,6,14.22,9.28,NA,5/13/24,,15.35,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,14,6,18.7,9.91,NA,5/13/24,,16.36,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,14,6,16.88,9.01,NA,5/13/24,,14.42,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,14,6,15.9,7.21,NA,5/13/24,,17.45,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,14,6,15,7.39,NA,5/13/24,,14.42,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,14.3,6.3,14.63,11.23,18.93,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,14.3,6.3,15.99,10.13,21.38,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,14.3,6.3,16.81,11.71,20.76,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,14.3,6.3,20.4,16.2,21.1,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,14.3,6.3,16.52,12.54,21.35,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,14.3,6.3,15.02,10.07,20.62,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,14.3,6.3,19.11,13.98,23.45,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,14.3,6.3,19.21,14.1,22.1,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,14.3,6.3,20.74,15.89,19.5,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,14.3,6.3,16.91,11.4,18.99,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,14.3,6.3,17.9,13.47,17.23,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,14.3,6.3,17.21,11.4,19.41,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,14.3,6.3,14.91,10.78,25.9,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,14.3,6.3,17.33,13.41,23.02,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,14.3,6.3,18.69,13.41,25.21,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,14.3,6.3,16.3,13.23,29.1,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,14.3,6.3,15.83,10.52,30.52,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444010,C57BL/6J,4010,6A,L3,370-F,2/6/24,M,HFD,14.3,6.3,16.29,11,29.32,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444011,C57BL/6J,4011,6A,M3,370-F,2/6/24,M,HFD,14.3,6.3,14.78,9.91,27.77,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444012,C57BL/6J,4012,6A,N3,370-F,2/6/24,M,HFD,14.3,6.3,15.35,11.08,25.94,5/15/24,,,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444013,C57BL/6J,4013,6A,H4,370-F,2/6/24,M,LFD,14.3,6.3,16.36,10.36,25.37,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444014,C57BL/6J,4014,6A,I4,370-F,2/6/24,M,LFD,14.3,6.3,14.42,8.46,25.83,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444015,C57BL/6J,4015,6A,J4,370-F,2/6/24,M,LFD,14.3,6.3,17.45,11.81,25.37,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444016,C57BL/6J,4016,6A,K4,370-F,2/6/24,M,LFD,14.3,6.3,14.42,8.58,25.43,5/15/24,,,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443993,C57BL/6J,3993,6A,H1,370-F,2/6/24,F,HFD,14.5,6.5,11.23,6.61,NA,5/17/24,,14.49,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443994,C57BL/6J,3994,6A,I1,370-F,2/6/24,F,HFD,14.5,6.5,10.13,6.81,NA,5/17/24,,14.32,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443995,C57BL/6J,3995,6A,J1,370-F,2/6/24,F,HFD,14.5,6.5,11.71,7.04,NA,5/17/24,,17.37,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443996,C57BL/6J,3996,6A,K1,370-F,2/6/24,F,HFD,14.5,6.5,16.2,11.61,NA,5/17/24,,15.18,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443997,C57BL/6J,3997,6A,L1,370-F,2/6/24,F,HFD,14.5,6.5,12.54,7.68,NA,5/17/24,,17.45,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443998,C57BL/6J,3998,6A,M1,370-F,2/6/24,F,HFD,14.5,6.5,10.07,5.7,NA,5/17/24,,14.43,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002443999,C57BL/6J,3999,6A,H2,370-F,2/6/24,F,HFD,14.5,6.5,13.98,9.03,NA,5/17/24,,15.16,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444000,C57BL/6J,4000,6A,I2,370-F,2/6/24,F,HFD,14.5,6.5,14.1,9.83,NA,5/17/24,,15.31,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444001,C57BL/6J,4001,6A,J2,370-F,2/6/24,F,LFD,14.5,6.5,15.89,10.66,NA,5/17/24,,15.34,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444002,C57BL/6J,4002,6A,K2,370-F,2/6/24,F,LFD,14.5,6.5,11.4,5.7,NA,5/17/24,,15.66,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444003,C57BL/6J,4003,6A,L2,370-F,2/6/24,F,LFD,14.5,6.5,13.47,7.7,NA,5/17/24,,15.68,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444004,C57BL/6J,4004,6A,M2,370-F,2/6/24,F,LFD,14.5,6.5,11.4,7.05,NA,5/17/24,,15.56,NO,D12450Hi_research_diets,24031808i ,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444005,C57BL/6J,4005,6A,N2,370-F,2/6/24,M,HFD,14.5,6.5,10.78,7.15,NA,5/17/24,,15.65,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444006,C57BL/6J,4006,6A,H3,370-F,2/6/24,M,HFD,14.5,6.5,13.41,9.55,NA,5/17/24,,13.99,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444007,C57BL/6J,4007,6A,I3,370-F,2/6/24,M,HFD,14.5,6.5,13.41,9.52,NA,5/17/24,,14.57,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444008,C57BL/6J,4008,6A,J3,370-F,2/6/24,M,HFD,14.5,6.5,13.23,8.84,NA,5/17/24,,17.41,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
B00002444009,C57BL/6J,4009,6A,K3,370-F,2/6/24,M,HFD,14.5,6.5,10.52,7.59,NA,5/17/24,,14.92,NO,D12451i_research_diets,24030401i,JACKSON_LABORATORIES,664,,,2411-42540A
