MICE_ID_RAR_INDIVIDUAL,ID_MICE,RACK,LOCATION,COHORT,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,AIM,COMMENTS,FAT,LEAN,FREE_WATER,TOTAL_WATER,TIME_DATE_DURA,NEW_FOOD_END_SESSION_G,RESEARCH_DIET_FORMULA,LOT_FOOD,COMMENT_TWO
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,16.5,8.5,15.94,11.17,NA,5/31/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.37,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,16.5,8.5,15.3,9.85,NA,5/31/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.28,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,16.5,8.5,19.03,13.57,NA,5/31/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.3,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,17,9,10.7,5.45,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.02,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,17,9,10.06,3.06,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.88,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,17,9,10.75,4.89,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,18.43,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,17,9,10.76,5.24,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,18.73,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,17,9,9.96,1.97,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.4,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,17,9,11.03,4.64,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,19.06,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,17,9,11.47,5.63,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.69,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,17,9,10.44,3.55,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,20.94,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,17,9,12.91,4.69,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.93,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,17,9,12.5,5.43,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.36,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,17,9,14.7,7.58,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,20.91,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,17,9,12.1,3.59,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,23.53,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,17,9,13.68,6.59,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.39,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,17,9,11.05,4.61,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.53,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,17,9,11.22,4.12,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.51,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,17,9,11.15,5.27,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.54,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,17,9,10.53,3.9,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,18.05,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,17,9,10.07,3.07,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,22.13,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,17,9,13.57,6.76,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.12,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,17,9,11,5.77,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.09,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,17,9,13.16,4.2,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,25.38,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,17,9,11.37,4.35,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,20.61,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,17,9,11.28,4.17,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,20.45,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,17,9,12.3,5.51,NA,6/3/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,21.86,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,17.3,9.3,15.02,11.46,19.08,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,17.3,9.3,21.88,17.24,21.81,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,17.3,9.3,18.43,14.13,22.04,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,17.3,9.3,18.73,14.16,20.65,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,17.3,9.3,23.4,19.31,22.73,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,17.3,9.3,19.06,14.29,21.64,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,17.3,9.3,17.69,14.39,22.42,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,17.3,9.3,20.94,16.4,22.5,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,17.3,9.3,21.93,17.44,19.8,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,17.3,9.3,21.36,16.47,20.6,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,17.3,9.3,20.91,16.48,18.72,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,17.3,9.3,23.53,20.79,19.1,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,17.3,9.3,21.39,16.4,28.92,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,17.3,9.3,17.53,13.47,24.1,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,17.3,9.3,21.51,17.66,25.06,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,17.3,9.3,17.54,12.77,28.94,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,17.3,9.3,18.05,13.06,30.1,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,17.3,9.3,22.13,17.01,30.88,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,17.3,9.3,21.12,15.95,28.9,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,17.3,9.3,15.09,11.35,26.3,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,17.3,9.3,25.38,19.42,26.29,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,17.3,9.3,20.61,16.85,25.88,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,17.3,9.3,20.45,14.11,27.1,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,17.3,9.3,21.86,16.88,25.81,6/5/24,2B_EEGAP,CAGE_REPLACEMENT,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,17.5,9.5,11.46,8.82,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.52,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,17.5,9.5,17.24,13.63,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.24,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,17.5,9.5,14.13,11.58,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.8,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,17.5,9.5,14.16,12.38,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.3,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,17.5,9.5,19.31,17.09,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.07,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,17.5,9.5,14.29,11.33,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.44,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,17.5,9.5,14.39,12.42,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.39,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,17.5,9.5,16.4,12.91,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.42,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,17.5,9.5,17.44,14.14,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.8,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,17.5,9.5,16.47,12.41,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.55,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,17.5,9.5,16.48,13.28,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.92,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,17.5,9.5,20.79,17.88,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.46,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,17.5,9.5,16.4,12.58,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.31,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,17.5,9.5,13.47,11.38,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.77,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,17.5,9.5,17.66,16.63,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.63,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,17.5,9.5,12.77,8.49,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.2,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,17.5,9.5,13.06,10.65,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.1,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,17.5,9.5,17.01,13.84,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.31,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,17.5,9.5,15.95,13.6,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.81,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,17.5,9.5,11.35,8.14,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.16,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,17.5,9.5,19.42,13.84,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.15,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,17.5,9.5,16.85,14.14,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.78,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,17.5,9.5,14.11,7.41,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,17.27,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,17.5,9.5,16.88,12.91,NA,6/7/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.13,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,18,10,14.52,8.38,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.64,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,18,10,14.24,7.51,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.86,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,18,10,14.8,8.89,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.63,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,18,10,14.3,8.46,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.67,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,18,10,15.07,8.54,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.22,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,18,10,13.44,6,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.78,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,18,10,14.39,9.07,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.1,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,18,10,14.42,9.04,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.42,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,18,10,14.8,7.89,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,12.4,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,18,10,13.55,5.55,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.34,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,18,10,15.92,7.97,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,18,10,14.46,5.96,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.83,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,18,10,14.31,8.21,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.01,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,18,10,14.77,8.95,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.16,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,18,10,17.63,11.15,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.6,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,18,10,14.2,7.94,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.22,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,18,10,14.1,8.1,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.75,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,18,10,13.31,6.59,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.37,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,18,10,14.81,9.77,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.97,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,18,10,15.16,9.48,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.3,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,18,10,15.15,5.92,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,15.63,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,18,10,14.78,7.22,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.43,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,18,10,17.27,9,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.75,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,18,10,13.13,5.47,NA,6/10/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,14.11,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,18.3,10.3,13.64,8.76,20.33,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,18.3,10.3,14.86,10.69,21.02,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,18.3,10.3,13.63,10.11,21,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,18.3,10.3,14.67,10.75,19.96,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,18.3,10.3,14.22,9.85,22.2,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,18.3,10.3,13.78,9.92,21.86,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,18.3,10.3,11.1,6.45,21.82,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,18.3,10.3,14.42,9.73,22.27,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444001,4001,6A,J2,1,2/6/24,F,LFD,18.3,10.3,12.4,7.64,19.4,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444002,4002,6A,K2,1,2/6/24,F,LFD,18.3,10.3,15.34,10.87,20.14,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444003,4003,6A,L2,1,2/6/24,F,LFD,18.3,10.3,15,10.96,18.73,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444004,4004,6A,M2,1,2/6/24,F,LFD,18.3,10.3,14.83,10.55,19.23,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444005,4005,6A,N2,1,2/6/24,M,HFD,18.3,10.3,14.01,9.61,28.08,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444006,4006,6A,H3,1,2/6/24,M,HFD,18.3,10.3,14.16,9.7,23.85,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444007,4007,6A,I3,1,2/6/24,M,HFD,18.3,10.3,13.6,9.39,24.95,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444008,4008,6A,J3,1,2/6/24,M,HFD,18.3,10.3,14.22,9.54,29.2,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444009,4009,6A,K3,1,2/6/24,M,HFD,18.3,10.3,14.75,10.83,28.63,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444010,4010,6A,L3,1,2/6/24,M,HFD,18.3,10.3,13.37,8.67,29.78,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444011,4011,6A,M3,1,2/6/24,M,HFD,18.3,10.3,14.97,10.31,27.47,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444012,4012,6A,N3,1,2/6/24,M,HFD,18.3,10.3,14.3,10.33,26.52,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12451i,24030401i,
B00002444013,4013,6A,H4,1,2/6/24,M,LFD,18.3,10.3,15.63,10.53,26.3,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444014,4014,6A,I4,1,2/6/24,M,LFD,18.3,10.3,14.43,9.11,26.41,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444015,4015,6A,J4,1,2/6/24,M,LFD,18.3,10.3,14.75,8.93,27.93,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002444016,4016,6A,K4,1,2/6/24,M,LFD,18.3,10.3,14.11,9.36,25.74,6/12/24,2B_EEGAP,NA,NA,NA,NA,NA,NA,NA,D12450Hi,24031808i ,
B00002443993,3993,6A,H1,1,2/6/24,F,HFD,18.5,10.5,8.76,4.48,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,9.56,D12451i,24030401i,
B00002443994,3994,6A,I1,1,2/6/24,F,HFD,18.5,10.5,10.69,5.8,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,13.27,D12451i,24030401i,
B00002443995,3995,6A,J1,1,2/6/24,F,HFD,18.5,10.5,10.11,5.87,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.87,D12451i,24030401i,
B00002443996,3996,6A,K1,1,2/6/24,F,HFD,18.5,10.5,10.75,6.86,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.79,D12451i,24030401i,
B00002443997,3997,6A,L1,1,2/6/24,F,HFD,18.5,10.5,9.85,6.27,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.83,D12451i,24030401i,
B00002443998,3998,6A,M1,1,2/6/24,F,HFD,18.5,10.5,9.92,5.41,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.04,D12451i,24030401i,
B00002443999,3999,6A,H2,1,2/6/24,F,HFD,18.5,10.5,6.45,2.77,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,11.03,D12451i,24030401i,
B00002444000,4000,6A,I2,1,2/6/24,F,HFD,18.5,10.5,9.73,6.02,NA,6/14/24,2B_EEGAP,FOOD_REPLACEMENT,NA,NA,NA,NA,NA,10.79,D12451i,24030401i,
